Namespace(active_random=0, batch_size=100, batch_size_test=10, dataset='mini_imagenet', dataset_root='datasets', dec_lr=15000, decay_interval=10000, exp_name='minimagenet_N5_S5', iterations=8000, log_interval=20, lr=0.001, metric_network='gnn_iclr_nl', momentum=0.5, no_cuda=False, save_interval=300000, seed=1, test_N_shots=1, test_N_way=5, test_interval=2000, test_samples=30000, train_N_shots=1, train_N_way=5, unlabeled_extra=0)
Using GPU : 0 from 4 devices
Batch size: 100
Initiallize new Network Weights for enc_nn
Initiallize new Network Weights for metric_nn
EmbeddingImagenet(
  (conv1): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv2): Conv2d(64, 96, kernel_size=(3, 3), stride=(1, 1), bias=False)
  (bn2): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv3): Conv2d(96, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn3): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_3): Dropout2d(p=0.4)
  (conv4): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn4): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_4): Dropout2d(p=0.5)
  (fc1): Linear(in_features=6400, out_features=128, bias=True)
  (bn_fc): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)
MetricNN(
  (gnn_obj): GNN_nl(
    (layer_w0): Wcompute(
      (conv2d_1): Conv2d(133, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l0): Gconv(
      (fc): Linear(in_features=266, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (layer_w1): Wcompute(
      (conv2d_1): Conv2d(181, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l1): Gconv(
      (fc): Linear(in_features=362, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (w_comp_last): Wcompute(
      (conv2d_1): Conv2d(229, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_last): Gconv(
      (fc): Linear(in_features=458, out_features=5, bias=True)
    )
  )
)
Train Iter: 0	Loss_d_metric: 1.607520
Train Iter: 80500	Loss_d_metric: 0.409677
Train Iter: 80520	Loss_d_metric: 0.435702
Train Iter: 80540	Loss_d_metric: 0.438734
Train Iter: 80560	Loss_d_metric: 0.430771
Train Iter: 80580	Loss_d_metric: 0.477371
Train Iter: 80600	Loss_d_metric: 0.406763
Train Iter: 80620	Loss_d_metric: 0.381480
Train Iter: 80640	Loss_d_metric: 0.416835
Train Iter: 80660	Loss_d_metric: 0.454596
Train Iter: 80680	Loss_d_metric: 0.453246
Train Iter: 80700	Loss_d_metric: 0.426741
Train Iter: 80720	Loss_d_metric: 0.469771
Train Iter: 80740	Loss_d_metric: 0.442798
Train Iter: 80760	Loss_d_metric: 0.391768
Train Iter: 80780	Loss_d_metric: 0.440670
Train Iter: 80800	Loss_d_metric: 0.444870
Train Iter: 80820	Loss_d_metric: 0.456733
Train Iter: 80840	Loss_d_metric: 0.442726
Train Iter: 80860	Loss_d_metric: 0.426221
Train Iter: 80880	Loss_d_metric: 0.430212
Train Iter: 80900	Loss_d_metric: 0.386807
Train Iter: 80920	Loss_d_metric: 0.419459
Train Iter: 80940	Loss_d_metric: 0.462182
Train Iter: 80960	Loss_d_metric: 0.423304
Train Iter: 80980	Loss_d_metric: 0.498368
Train Iter: 81000	Loss_d_metric: 0.450253
Train Iter: 81020	Loss_d_metric: 0.432736
Train Iter: 81040	Loss_d_metric: 0.451288
Train Iter: 81060	Loss_d_metric: 0.454984
Train Iter: 81080	Loss_d_metric: 0.423436
Train Iter: 81100	Loss_d_metric: 0.430127
Train Iter: 81120	Loss_d_metric: 0.462992
Train Iter: 81140	Loss_d_metric: 0.433189
Train Iter: 81160	Loss_d_metric: 0.423193
Train Iter: 81180	Loss_d_metric: 0.419215
Train Iter: 81200	Loss_d_metric: 0.456641
Train Iter: 81220	Loss_d_metric: 0.461410
Train Iter: 81240	Loss_d_metric: 0.418940
Train Iter: 81260	Loss_d_metric: 0.431693
Train Iter: 81280	Loss_d_metric: 0.448932
Train Iter: 81300	Loss_d_metric: 0.388994
Train Iter: 81320	Loss_d_metric: 0.451170
Train Iter: 81340	Loss_d_metric: 0.439592
Train Iter: 81360	Loss_d_metric: 0.425073
Train Iter: 81380	Loss_d_metric: 0.450056
Train Iter: 81400	Loss_d_metric: 0.439710
Train Iter: 81420	Loss_d_metric: 0.399166
Train Iter: 81440	Loss_d_metric: 0.470872
Train Iter: 81460	Loss_d_metric: 0.383859
Train Iter: 81480	Loss_d_metric: 0.445357
Train Iter: 81500	Loss_d_metric: 0.409342
Train Iter: 81520	Loss_d_metric: 0.388167
Train Iter: 81540	Loss_d_metric: 0.398677
Train Iter: 81560	Loss_d_metric: 0.449684
Train Iter: 81580	Loss_d_metric: 0.401116
Train Iter: 81600	Loss_d_metric: 0.398298
Train Iter: 81620	Loss_d_metric: 0.432973
Train Iter: 81640	Loss_d_metric: 0.448646
Train Iter: 81660	Loss_d_metric: 0.414899
Train Iter: 81680	Loss_d_metric: 0.434746
Train Iter: 81700	Loss_d_metric: 0.411739
Train Iter: 81720	Loss_d_metric: 0.423247
Train Iter: 81740	Loss_d_metric: 0.457770
Train Iter: 81760	Loss_d_metric: 0.457972
Train Iter: 81780	Loss_d_metric: 0.423577
Train Iter: 81800	Loss_d_metric: 0.430832
Train Iter: 81820	Loss_d_metric: 0.442217
Train Iter: 81840	Loss_d_metric: 0.443230
Train Iter: 81860	Loss_d_metric: 0.438229
Train Iter: 81880	Loss_d_metric: 0.465766
Train Iter: 81900	Loss_d_metric: 0.445994
Train Iter: 81920	Loss_d_metric: 0.431748
Train Iter: 81940	Loss_d_metric: 0.477401
Train Iter: 81960	Loss_d_metric: 0.393233
Train Iter: 81980	Loss_d_metric: 0.442077

**** TESTING WITH val ***
677 correct from 1000 	Accuracy: 67.700%)
1306 correct from 2000 	Accuracy: 65.300%)
1972 correct from 3000 	Accuracy: 65.733%)
2632 correct from 4000 	Accuracy: 65.800%)
3272 correct from 5000 	Accuracy: 65.440%)
3928 correct from 6000 	Accuracy: 65.467%)
4549 correct from 7000 	Accuracy: 64.986%)
5221 correct from 8000 	Accuracy: 65.263%)
5898 correct from 9000 	Accuracy: 65.533%)
6572 correct from 10000 	Accuracy: 65.720%)
7207 correct from 11000 	Accuracy: 65.518%)
7840 correct from 12000 	Accuracy: 65.333%)
8495 correct from 13000 	Accuracy: 65.346%)
9139 correct from 14000 	Accuracy: 65.279%)
9819 correct from 15000 	Accuracy: 65.460%)
9819 correct from 15000 	Accuracy: 65.460%)
*** TEST FINISHED ***


**** TESTING WITH test ***
628 correct from 1000 	Accuracy: 62.800%)
1290 correct from 2000 	Accuracy: 64.500%)
1930 correct from 3000 	Accuracy: 64.333%)
2583 correct from 4000 	Accuracy: 64.575%)
3207 correct from 5000 	Accuracy: 64.140%)
3862 correct from 6000 	Accuracy: 64.367%)
4526 correct from 7000 	Accuracy: 64.657%)
5187 correct from 8000 	Accuracy: 64.838%)
5819 correct from 9000 	Accuracy: 64.656%)
6460 correct from 10000 	Accuracy: 64.600%)
7097 correct from 11000 	Accuracy: 64.518%)
7728 correct from 12000 	Accuracy: 64.400%)
8404 correct from 13000 	Accuracy: 64.646%)
9057 correct from 14000 	Accuracy: 64.693%)
9708 correct from 15000 	Accuracy: 64.720%)
9708 correct from 15000 	Accuracy: 64.720%)
*** TEST FINISHED ***


**** TESTING WITH train ***
874 correct from 1000 	Accuracy: 87.400%)
1738 correct from 2000 	Accuracy: 86.900%)
2611 correct from 3000 	Accuracy: 87.033%)
2611 correct from 3000 	Accuracy: 87.033%)
*** TEST FINISHED ***

Best test accuracy 65.0800 

Train Iter: 82000	Loss_d_metric: 0.487941
Train Iter: 82020	Loss_d_metric: 0.464440
Train Iter: 82040	Loss_d_metric: 0.443701
Train Iter: 82060	Loss_d_metric: 0.415747
Train Iter: 82080	Loss_d_metric: 0.473501
Train Iter: 82100	Loss_d_metric: 0.464957
Train Iter: 82120	Loss_d_metric: 0.447499
Train Iter: 82140	Loss_d_metric: 0.426964
Train Iter: 82160	Loss_d_metric: 0.418343
Train Iter: 82180	Loss_d_metric: 0.451342
Train Iter: 82200	Loss_d_metric: 0.414881
Train Iter: 82220	Loss_d_metric: 0.427234
Train Iter: 82240	Loss_d_metric: 0.420149
Train Iter: 82260	Loss_d_metric: 0.411625
Train Iter: 82280	Loss_d_metric: 0.445258
Train Iter: 82300	Loss_d_metric: 0.397712
Train Iter: 82320	Loss_d_metric: 0.371408
Train Iter: 82340	Loss_d_metric: 0.447893
Train Iter: 82360	Loss_d_metric: 0.420970
Train Iter: 82380	Loss_d_metric: 0.384597
Train Iter: 82400	Loss_d_metric: 0.444394
Train Iter: 82420	Loss_d_metric: 0.420367
Train Iter: 82440	Loss_d_metric: 0.437384
Train Iter: 82460	Loss_d_metric: 0.431304
Train Iter: 82480	Loss_d_metric: 0.412495
Train Iter: 82500	Loss_d_metric: 0.466269
Train Iter: 82520	Loss_d_metric: 0.466447
Train Iter: 82540	Loss_d_metric: 0.393688
Train Iter: 82560	Loss_d_metric: 0.420042
Train Iter: 82580	Loss_d_metric: 0.397829
Train Iter: 82600	Loss_d_metric: 0.429088
Train Iter: 82620	Loss_d_metric: 0.366714
Train Iter: 82640	Loss_d_metric: 0.423916
Train Iter: 82660	Loss_d_metric: 0.434860
Train Iter: 82680	Loss_d_metric: 0.444519
Train Iter: 82700	Loss_d_metric: 0.428019
Train Iter: 82720	Loss_d_metric: 0.466794
Train Iter: 82740	Loss_d_metric: 0.414324
Train Iter: 82760	Loss_d_metric: 0.417123
Train Iter: 82780	Loss_d_metric: 0.422318
Train Iter: 82800	Loss_d_metric: 0.402569
Train Iter: 82820	Loss_d_metric: 0.443907
Train Iter: 82840	Loss_d_metric: 0.471720
Train Iter: 82860	Loss_d_metric: 0.420051
Train Iter: 82880	Loss_d_metric: 0.394519
Train Iter: 82900	Loss_d_metric: 0.471346
Train Iter: 82920	Loss_d_metric: 0.399325
Train Iter: 82940	Loss_d_metric: 0.414929
Train Iter: 82960	Loss_d_metric: 0.427097
Train Iter: 82980	Loss_d_metric: 0.388110
Train Iter: 83000	Loss_d_metric: 0.456749
Train Iter: 83020	Loss_d_metric: 0.427869
Train Iter: 83040	Loss_d_metric: 0.445493
Train Iter: 83060	Loss_d_metric: 0.405609
Train Iter: 83080	Loss_d_metric: 0.459822
Train Iter: 83100	Loss_d_metric: 0.429142
Train Iter: 83120	Loss_d_metric: 0.407857
Train Iter: 83140	Loss_d_metric: 0.447676
Train Iter: 83160	Loss_d_metric: 0.427717
Train Iter: 83180	Loss_d_metric: 0.436247
Train Iter: 83200	Loss_d_metric: 0.390024
Train Iter: 83220	Loss_d_metric: 0.393131
Train Iter: 83240	Loss_d_metric: 0.461436
Train Iter: 83260	Loss_d_metric: 0.419540
Train Iter: 83280	Loss_d_metric: 0.399963
Train Iter: 83300	Loss_d_metric: 0.403736
Train Iter: 83320	Loss_d_metric: 0.474475
Train Iter: 83340	Loss_d_metric: 0.427754
Train Iter: 83360	Loss_d_metric: 0.410570
Train Iter: 83380	Loss_d_metric: 0.389181
Train Iter: 83400	Loss_d_metric: 0.471192
Train Iter: 83420	Loss_d_metric: 0.442071
Train Iter: 83440	Loss_d_metric: 0.414443
Train Iter: 83460	Loss_d_metric: 0.382453
Train Iter: 83480	Loss_d_metric: 0.413723
Train Iter: 83500	Loss_d_metric: 0.398879
Train Iter: 83520	Loss_d_metric: 0.430440
Train Iter: 83540	Loss_d_metric: 0.423194
Train Iter: 83560	Loss_d_metric: 0.425036
Train Iter: 83580	Loss_d_metric: 0.456189
Train Iter: 83600	Loss_d_metric: 0.437362
Train Iter: 83620	Loss_d_metric: 0.419646
Train Iter: 83640	Loss_d_metric: 0.424692
Train Iter: 83660	Loss_d_metric: 0.447305
Train Iter: 83680	Loss_d_metric: 0.399813
Train Iter: 83700	Loss_d_metric: 0.395017
Train Iter: 83720	Loss_d_metric: 0.505762
Train Iter: 83740	Loss_d_metric: 0.419518
Train Iter: 83760	Loss_d_metric: 0.432177
Train Iter: 83780	Loss_d_metric: 0.407965
Train Iter: 83800	Loss_d_metric: 0.441387
Train Iter: 83820	Loss_d_metric: 0.460537
Train Iter: 83840	Loss_d_metric: 0.444800
Train Iter: 83860	Loss_d_metric: 0.443827
Train Iter: 83880	Loss_d_metric: 0.426866
Train Iter: 83900	Loss_d_metric: 0.442694
Train Iter: 83920	Loss_d_metric: 0.420428
Train Iter: 83940	Loss_d_metric: 0.424842
Train Iter: 83960	Loss_d_metric: 0.423408
Train Iter: 83980	Loss_d_metric: 0.453516

**** TESTING WITH val ***
643 correct from 1000 	Accuracy: 64.300%)
1291 correct from 2000 	Accuracy: 64.550%)
1954 correct from 3000 	Accuracy: 65.133%)
2596 correct from 4000 	Accuracy: 64.900%)
3245 correct from 5000 	Accuracy: 64.900%)
3901 correct from 6000 	Accuracy: 65.017%)
4552 correct from 7000 	Accuracy: 65.029%)
5224 correct from 8000 	Accuracy: 65.300%)
5852 correct from 9000 	Accuracy: 65.022%)
6520 correct from 10000 	Accuracy: 65.200%)
7172 correct from 11000 	Accuracy: 65.200%)
7837 correct from 12000 	Accuracy: 65.308%)
8472 correct from 13000 	Accuracy: 65.169%)
9165 correct from 14000 	Accuracy: 65.464%)
9828 correct from 15000 	Accuracy: 65.520%)
9828 correct from 15000 	Accuracy: 65.520%)
*** TEST FINISHED ***


**** TESTING WITH test ***
646 correct from 1000 	Accuracy: 64.600%)
1287 correct from 2000 	Accuracy: 64.350%)
1936 correct from 3000 	Accuracy: 64.533%)
2572 correct from 4000 	Accuracy: 64.300%)
3232 correct from 5000 	Accuracy: 64.640%)
3885 correct from 6000 	Accuracy: 64.750%)
4550 correct from 7000 	Accuracy: 65.000%)
5182 correct from 8000 	Accuracy: 64.775%)
5849 correct from 9000 	Accuracy: 64.989%)
6515 correct from 10000 	Accuracy: 65.150%)
7130 correct from 11000 	Accuracy: 64.818%)
7806 correct from 12000 	Accuracy: 65.050%)
8452 correct from 13000 	Accuracy: 65.015%)
9097 correct from 14000 	Accuracy: 64.979%)
9732 correct from 15000 	Accuracy: 64.880%)
9732 correct from 15000 	Accuracy: 64.880%)
*** TEST FINISHED ***


**** TESTING WITH train ***
896 correct from 1000 	Accuracy: 89.600%)
1769 correct from 2000 	Accuracy: 88.450%)
2678 correct from 3000 	Accuracy: 89.267%)
2678 correct from 3000 	Accuracy: 89.267%)
*** TEST FINISHED ***

Best test accuracy 65.0800 

Train Iter: 84000	Loss_d_metric: 0.453386
Train Iter: 84020	Loss_d_metric: 0.401001
Train Iter: 84040	Loss_d_metric: 0.391108
Train Iter: 84060	Loss_d_metric: 0.433496
Train Iter: 84080	Loss_d_metric: 0.440964
Train Iter: 84100	Loss_d_metric: 0.439375
Train Iter: 84120	Loss_d_metric: 0.425938
Train Iter: 84140	Loss_d_metric: 0.457491
Train Iter: 84160	Loss_d_metric: 0.459393
Train Iter: 84180	Loss_d_metric: 0.421417
Train Iter: 84200	Loss_d_metric: 0.399411
Train Iter: 84220	Loss_d_metric: 0.443629
Train Iter: 84240	Loss_d_metric: 0.421462
Train Iter: 84260	Loss_d_metric: 0.410267
Train Iter: 84280	Loss_d_metric: 0.431859
Train Iter: 84300	Loss_d_metric: 0.425439
Train Iter: 84320	Loss_d_metric: 0.443053
Train Iter: 84340	Loss_d_metric: 0.469950
Train Iter: 84360	Loss_d_metric: 0.477542
Train Iter: 84380	Loss_d_metric: 0.468876
Train Iter: 84400	Loss_d_metric: 0.452741
Train Iter: 84420	Loss_d_metric: 0.442278
Train Iter: 84440	Loss_d_metric: 0.435658
Train Iter: 84460	Loss_d_metric: 0.464260
Train Iter: 84480	Loss_d_metric: 0.453010
Train Iter: 84500	Loss_d_metric: 0.412619
Train Iter: 84520	Loss_d_metric: 0.446481
Train Iter: 84540	Loss_d_metric: 0.401442
Train Iter: 84560	Loss_d_metric: 0.438100
Train Iter: 84580	Loss_d_metric: 0.454490
Train Iter: 84600	Loss_d_metric: 0.407959
Train Iter: 84620	Loss_d_metric: 0.456786
Train Iter: 84640	Loss_d_metric: 0.449201
Train Iter: 84660	Loss_d_metric: 0.404976
Train Iter: 84680	Loss_d_metric: 0.441591
Train Iter: 84700	Loss_d_metric: 0.420062
Train Iter: 84720	Loss_d_metric: 0.380284
Train Iter: 84740	Loss_d_metric: 0.426758
Train Iter: 84760	Loss_d_metric: 0.492689
Train Iter: 84780	Loss_d_metric: 0.444186
Train Iter: 84800	Loss_d_metric: 0.435254
Train Iter: 84820	Loss_d_metric: 0.486449
Train Iter: 84840	Loss_d_metric: 0.405994
Train Iter: 84860	Loss_d_metric: 0.410282
Train Iter: 84880	Loss_d_metric: 0.455232
Train Iter: 84900	Loss_d_metric: 0.459840
Train Iter: 84920	Loss_d_metric: 0.430800
Train Iter: 84940	Loss_d_metric: 0.429174
Train Iter: 84960	Loss_d_metric: 0.426616
Train Iter: 84980	Loss_d_metric: 0.435660
Train Iter: 85000	Loss_d_metric: 0.447944
Train Iter: 85020	Loss_d_metric: 0.444176
Train Iter: 85040	Loss_d_metric: 0.399439
Train Iter: 85060	Loss_d_metric: 0.406728
Train Iter: 85080	Loss_d_metric: 0.420688
Train Iter: 85100	Loss_d_metric: 0.441690
Train Iter: 85120	Loss_d_metric: 0.410231
Train Iter: 85140	Loss_d_metric: 0.417255
Train Iter: 85160	Loss_d_metric: 0.390742
Train Iter: 85180	Loss_d_metric: 0.444850
Train Iter: 85200	Loss_d_metric: 0.423059
Train Iter: 85220	Loss_d_metric: 0.451511
Train Iter: 85240	Loss_d_metric: 0.445126
Train Iter: 85260	Loss_d_metric: 0.433476
Train Iter: 85280	Loss_d_metric: 0.486003
Train Iter: 85300	Loss_d_metric: 0.419628
Train Iter: 85320	Loss_d_metric: 0.406978
Train Iter: 85340	Loss_d_metric: 0.423815
Train Iter: 85360	Loss_d_metric: 0.431818
Train Iter: 85380	Loss_d_metric: 0.437446
Train Iter: 85400	Loss_d_metric: 0.447258
Train Iter: 85420	Loss_d_metric: 0.393458
Train Iter: 85440	Loss_d_metric: 0.419663
Train Iter: 85460	Loss_d_metric: 0.459774
Train Iter: 85480	Loss_d_metric: 0.458782
Train Iter: 85500	Loss_d_metric: 0.427807
Train Iter: 85520	Loss_d_metric: 0.516641
Train Iter: 85540	Loss_d_metric: 0.463798
Train Iter: 85560	Loss_d_metric: 0.413138
Train Iter: 85580	Loss_d_metric: 0.429548
Train Iter: 85600	Loss_d_metric: 0.476140
Train Iter: 85620	Loss_d_metric: 0.382158
Train Iter: 85640	Loss_d_metric: 0.398114
Train Iter: 85660	Loss_d_metric: 0.443306
Train Iter: 85680	Loss_d_metric: 0.435484
Train Iter: 85700	Loss_d_metric: 0.381004
Train Iter: 85720	Loss_d_metric: 0.419004
Train Iter: 85740	Loss_d_metric: 0.462265
Train Iter: 85760	Loss_d_metric: 0.400982
Train Iter: 85780	Loss_d_metric: 0.445354
Train Iter: 85800	Loss_d_metric: 0.434812
Train Iter: 85820	Loss_d_metric: 0.447233
Train Iter: 85840	Loss_d_metric: 0.426306
Train Iter: 85860	Loss_d_metric: 0.420051
Train Iter: 85880	Loss_d_metric: 0.403458
Train Iter: 85900	Loss_d_metric: 0.444737
Train Iter: 85920	Loss_d_metric: 0.390065
Train Iter: 85940	Loss_d_metric: 0.445012
Train Iter: 85960	Loss_d_metric: 0.426739
Train Iter: 85980	Loss_d_metric: 0.409206

**** TESTING WITH val ***
651 correct from 1000 	Accuracy: 65.100%)
1339 correct from 2000 	Accuracy: 66.950%)
1989 correct from 3000 	Accuracy: 66.300%)
2670 correct from 4000 	Accuracy: 66.750%)
3315 correct from 5000 	Accuracy: 66.300%)
3971 correct from 6000 	Accuracy: 66.183%)
4619 correct from 7000 	Accuracy: 65.986%)
5261 correct from 8000 	Accuracy: 65.763%)
5908 correct from 9000 	Accuracy: 65.644%)
6573 correct from 10000 	Accuracy: 65.730%)
7239 correct from 11000 	Accuracy: 65.809%)
7880 correct from 12000 	Accuracy: 65.667%)
8550 correct from 13000 	Accuracy: 65.769%)
9203 correct from 14000 	Accuracy: 65.736%)
9862 correct from 15000 	Accuracy: 65.747%)
9862 correct from 15000 	Accuracy: 65.747%)
*** TEST FINISHED ***


**** TESTING WITH test ***
656 correct from 1000 	Accuracy: 65.600%)
1300 correct from 2000 	Accuracy: 65.000%)
1969 correct from 3000 	Accuracy: 65.633%)
2604 correct from 4000 	Accuracy: 65.100%)
3236 correct from 5000 	Accuracy: 64.720%)
3886 correct from 6000 	Accuracy: 64.767%)
4563 correct from 7000 	Accuracy: 65.186%)
5225 correct from 8000 	Accuracy: 65.312%)
5893 correct from 9000 	Accuracy: 65.478%)
6514 correct from 10000 	Accuracy: 65.140%)
7171 correct from 11000 	Accuracy: 65.191%)
7825 correct from 12000 	Accuracy: 65.208%)
8481 correct from 13000 	Accuracy: 65.238%)
9139 correct from 14000 	Accuracy: 65.279%)
9802 correct from 15000 	Accuracy: 65.347%)
9802 correct from 15000 	Accuracy: 65.347%)
*** TEST FINISHED ***


**** TESTING WITH train ***
883 correct from 1000 	Accuracy: 88.300%)
1778 correct from 2000 	Accuracy: 88.900%)
2681 correct from 3000 	Accuracy: 89.367%)
2681 correct from 3000 	Accuracy: 89.367%)
*** TEST FINISHED ***

Best test accuracy 65.0800 

Train Iter: 86000	Loss_d_metric: 0.466175
Train Iter: 86020	Loss_d_metric: 0.368597
Train Iter: 86040	Loss_d_metric: 0.420747
Train Iter: 86060	Loss_d_metric: 0.434652
Train Iter: 86080	Loss_d_metric: 0.416172
Train Iter: 86100	Loss_d_metric: 0.436552
Train Iter: 86120	Loss_d_metric: 0.390665
Train Iter: 86140	Loss_d_metric: 0.368592
Train Iter: 86160	Loss_d_metric: 0.449145
Train Iter: 86180	Loss_d_metric: 0.412639
Train Iter: 86200	Loss_d_metric: 0.389444
Train Iter: 86220	Loss_d_metric: 0.435735
Train Iter: 86240	Loss_d_metric: 0.387608
Train Iter: 86260	Loss_d_metric: 0.456176
Train Iter: 86280	Loss_d_metric: 0.428925
Train Iter: 86300	Loss_d_metric: 0.409862
Train Iter: 86320	Loss_d_metric: 0.430916
Train Iter: 86340	Loss_d_metric: 0.447661
Train Iter: 86360	Loss_d_metric: 0.416922
Train Iter: 86380	Loss_d_metric: 0.408157
Train Iter: 86400	Loss_d_metric: 0.421640
Train Iter: 86420	Loss_d_metric: 0.415456
Train Iter: 86440	Loss_d_metric: 0.387603
Train Iter: 86460	Loss_d_metric: 0.445179
Train Iter: 86480	Loss_d_metric: 0.430511
Train Iter: 86500	Loss_d_metric: 0.412737
Train Iter: 86520	Loss_d_metric: 0.446809
Train Iter: 86540	Loss_d_metric: 0.459413
Train Iter: 86560	Loss_d_metric: 0.434501
Train Iter: 86580	Loss_d_metric: 0.444811
Train Iter: 86600	Loss_d_metric: 0.433924
Train Iter: 86620	Loss_d_metric: 0.453504
Train Iter: 86640	Loss_d_metric: 0.385778
Train Iter: 86660	Loss_d_metric: 0.443839
Train Iter: 86680	Loss_d_metric: 0.395417
Train Iter: 86700	Loss_d_metric: 0.445774
Train Iter: 86720	Loss_d_metric: 0.438172
Train Iter: 86740	Loss_d_metric: 0.451193
Train Iter: 86760	Loss_d_metric: 0.470831
Train Iter: 86780	Loss_d_metric: 0.415690
Train Iter: 86800	Loss_d_metric: 0.398859
Train Iter: 86820	Loss_d_metric: 0.418458
Train Iter: 86840	Loss_d_metric: 0.420878
Train Iter: 86860	Loss_d_metric: 0.423368
Train Iter: 86880	Loss_d_metric: 0.453131
Train Iter: 86900	Loss_d_metric: 0.413962
Train Iter: 86920	Loss_d_metric: 0.408740
Train Iter: 86940	Loss_d_metric: 0.450867
Train Iter: 86960	Loss_d_metric: 0.426977
Train Iter: 86980	Loss_d_metric: 0.395625
Train Iter: 87000	Loss_d_metric: 0.441031
Train Iter: 87020	Loss_d_metric: 0.442623
Train Iter: 87040	Loss_d_metric: 0.406272
Train Iter: 87060	Loss_d_metric: 0.450056
Train Iter: 87080	Loss_d_metric: 0.406705
Train Iter: 87100	Loss_d_metric: 0.445989
Train Iter: 87120	Loss_d_metric: 0.419386
Train Iter: 87140	Loss_d_metric: 0.387664
Train Iter: 87160	Loss_d_metric: 0.421361
Train Iter: 87180	Loss_d_metric: 0.473793
Train Iter: 87200	Loss_d_metric: 0.440761
Train Iter: 87220	Loss_d_metric: 0.399772
Train Iter: 87240	Loss_d_metric: 0.416472
Train Iter: 87260	Loss_d_metric: 0.418864
Train Iter: 87280	Loss_d_metric: 0.429331
Train Iter: 87300	Loss_d_metric: 0.473473
Train Iter: 87320	Loss_d_metric: 0.399664
Train Iter: 87340	Loss_d_metric: 0.479622
Train Iter: 87360	Loss_d_metric: 0.442084
Train Iter: 87380	Loss_d_metric: 0.398787
Train Iter: 87400	Loss_d_metric: 0.425975
Train Iter: 87420	Loss_d_metric: 0.401566
Train Iter: 87440	Loss_d_metric: 0.446367
Train Iter: 87460	Loss_d_metric: 0.423769
Train Iter: 87480	Loss_d_metric: 0.381571
